Date;Zone;Carbon Intensity;consumption;production;import;export;fossilFreePercentage;renewablePercentage;powerConsumptionTotal;powerProductionTotal;powerImportTotal;powerExportTotal
26/03/2020 06:00;ES;129;{'nuclear': 7126, 'geothermal': None, 'biomass': 606, 'coal': 441, 'wind': 7618, 'solar': 238, 'hydro': 3080, 'gas': 4218, 'oil': 205, 'unknown': 133, 'hydro discharge': 13, 'battery discharge': None};{'nuclear': 7013, 'geothermal': None, 'biomass': 641, 'coal': 476, 'wind': 8124, 'solar': 243, 'hydro': 3161, 'gas': 4501, 'oil': 218, 'unknown': 144, 'hydro discharge': -849, 'battery discharge': None};{'FR': 1040, 'MA': 71.1, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1005, 'ES-IB-MA': 100.5};79;49;23678;24521;1111;1106
26/03/2020 12:00;ES;90;{'nuclear': 7043, 'geothermal': None, 'biomass': 565, 'coal': 413, 'wind': 9289, 'solar': 6800, 'hydro': 2346, 'gas': 2893, 'oil': 193, 'unknown': 134, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 7005, 'geothermal': None, 'biomass': 647, 'coal': 495, 'wind': 10928, 'solar': 7929, 'hydro': 2569, 'gas': 3375, 'oil': 225, 'unknown': 160, 'hydro discharge': -2933, 'battery discharge': None};{'FR': 2281, 'MA': 36.03999999999996, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 2941, 'ES-IB-MA': 100.4};88;64;29676;33333;2317;3041
26/03/2020 18:00;ES;110;{'nuclear': 6474, 'geothermal': None, 'biomass': 694, 'coal': 488, 'wind': 8412, 'solar': 874, 'hydro': 6451, 'gas': 3711, 'oil': 210, 'unknown': 158, 'hydro discharge': 349, 'battery discharge': None};{'nuclear': 7002, 'geothermal': None, 'biomass': 654, 'coal': 528, 'wind': 8496, 'solar': 941, 'hydro': 6329, 'gas': 3778, 'oil': 227, 'unknown': 161, 'hydro discharge': -446, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 1973, 'ES-IB-MA': 0};{'FR': 1664, 'MA': 56.860000000000056, 'PT': 0, 'ES-IB-MA': 100.5};84;60;27822;28116;1973;1821
27/03/2020 00:00;ES;136;{'nuclear': 8019, 'geothermal': 0, 'biomass': 615, 'coal': 428, 'wind': 5195, 'solar': 288, 'hydro': 3293, 'gas': 4242, 'oil': 197, 'unknown': 143, 'hydro discharge': 6, 'battery discharge': None};{'nuclear': 7008, 'geothermal': None, 'biomass': 642, 'coal': 467, 'wind': 5591, 'solar': 321, 'hydro': 3304, 'gas': 4571, 'oil': 211, 'unknown': 156, 'hydro discharge': -122, 'battery discharge': None};{'FR': 2698, 'MA': 7.9799999999999915, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 2327, 'ES-IB-MA': 100.4};78;42;22428;22271;2706;2427
27/03/2020 06:00;ES;138;{'nuclear': 7604, 'geothermal': None, 'biomass': 688, 'coal': 463, 'wind': 6414, 'solar': 202, 'hydro': 3628, 'gas': 4631, 'oil': 200, 'unknown': 159, 'hydro discharge': 44, 'battery discharge': None};{'nuclear': 7009, 'geothermal': None, 'biomass': 648, 'coal': 467, 'wind': 6186, 'solar': 190, 'hydro': 3424, 'gas': 4546, 'oil': 199, 'unknown': 157, 'hydro discharge': -172, 'battery discharge': None};{'FR': 1010, 'MA': 40.469999999999985, 'PT': 427, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 100.5};77;46;24031;22826;1477;101
27/03/2020 12:00;ES;118;{'nuclear': 9037, 'geothermal': 0, 'biomass': 662, 'coal': 456, 'wind': 4033, 'solar': 5109, 'hydro': 6197, 'gas': 4673, 'oil': 238, 'unknown': 156, 'hydro discharge': 21, 'battery discharge': None};{'nuclear': 7005, 'geothermal': None, 'biomass': 629, 'coal': 467, 'wind': 4010, 'solar': 4864, 'hydro': 5913, 'gas': 4638, 'oil': 235, 'unknown': 156, 'hydro discharge': None, 'battery discharge': None};{'FR': 3481, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 37.28999999999996, 'PT': 576, 'ES-IB-MA': 201.9};82;52;30583;27917;3481;815
27/03/2020 18:00;ES;127;{'nuclear': 8670, 'geothermal': None, 'biomass': 669, 'coal': 514, 'wind': 3898, 'solar': 547, 'hydro': 8263, 'gas': 4698, 'oil': 223, 'unknown': 161, 'hydro discharge': 227, 'battery discharge': None};{'nuclear': 7003, 'geothermal': None, 'biomass': 613, 'coal': 518, 'wind': 3749, 'solar': 550, 'hydro': 7684, 'gas': 4495, 'oil': 214, 'unknown': 160, 'hydro discharge': None, 'battery discharge': None};{'FR': 2704, 'MA': 5.0700000000000065, 'PT': 408, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 232.9};80;49;27870;24986;3117;233
28/03/2020 00:00;ES;146;{'nuclear': 8583, 'geothermal': None, 'biomass': 689, 'coal': 243, 'wind': 1713, 'solar': 43, 'hydro': 5819, 'gas': 4917, 'oil': 197, 'unknown': 146, 'hydro discharge': 55, 'battery discharge': None};{'nuclear': 7000, 'geothermal': None, 'biomass': 686, 'coal': 256, 'wind': 1684, 'solar': 45, 'hydro': 5649, 'gas': 5039, 'oil': 200, 'unknown': 153, 'hydro discharge': -46, 'battery discharge': None};{'FR': 2994, 'MA': 33.16000000000003, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1189, 'ES-IB-MA': 100.4};75;37;22404;20712;3027;1289
28/03/2020 06:00;ES;166;{'nuclear': 8843, 'geothermal': None, 'biomass': 685, 'coal': 400, 'wind': 1143, 'solar': 374, 'hydro': 3505, 'gas': 4935, 'oil': 199, 'unknown': 145, 'hydro discharge': 0, 'battery discharge': None};{'nuclear': 7000, 'geothermal': None, 'biomass': 668, 'coal': 416, 'wind': 1062, 'solar': 338, 'hydro': 3267, 'gas': 4999, 'oil': 198, 'unknown': 150, 'hydro discharge': -251, 'battery discharge': None};{'FR': 2967, 'MA': 74.3, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 558, 'ES-IB-MA': 100.4};72;28;20230;18098;3041;658
28/03/2020 12:00;ES;136;{'nuclear': 7946, 'geothermal': 0, 'biomass': 735, 'coal': 412, 'wind': 1246, 'solar': 7111, 'hydro': 4288, 'gas': 4870, 'oil': 193, 'unknown': 153, 'hydro discharge': 61, 'battery discharge': None};{'nuclear': 6996, 'geothermal': None, 'biomass': 685, 'coal': 432, 'wind': 986, 'solar': 7097, 'hydro': 4123, 'gas': 4725, 'oil': 196, 'unknown': 153, 'hydro discharge': -1135, 'battery discharge': None};{'FR': 2325, 'MA': 0, 'PT': 726, 'ES-IB-MA': 0};{'FR': 0, 'MA': 91.69000000000001, 'PT': 0, 'ES-IB-MA': 201.9};79;50;27015;25393;3051;294
28/03/2020 18:00;ES;149;{'nuclear': 8219, 'geothermal': None, 'biomass': 773, 'coal': 427, 'wind': 2439, 'solar': 674, 'hydro': 6498, 'gas': 5306, 'oil': 191, 'unknown': 159, 'hydro discharge': 340, 'battery discharge': None};{'nuclear': 6993, 'geothermal': None, 'biomass': 691, 'coal': 432, 'wind': 2118, 'solar': 680, 'hydro': 6026, 'gas': 4930, 'oil': 188, 'unknown': 156, 'hydro discharge': -101, 'battery discharge': None};{'FR': 2156, 'MA': 0, 'PT': 990, 'ES-IB-MA': 0};{'FR': 0, 'MA': 30.5, 'PT': 0, 'ES-IB-MA': 202};76;43;25027;22214;3146;233
29/03/2020 00:00;ES;147;{'nuclear': 7360, 'geothermal': 0, 'biomass': 641, 'coal': 392, 'wind': 4219, 'solar': 124, 'hydro': 3161, 'gas': 4342, 'oil': 165, 'unknown': 139, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6926, 'geothermal': None, 'biomass': 676, 'coal': 433, 'wind': 4260, 'solar': 137, 'hydro': 3259, 'gas': 4700, 'oil': 176, 'unknown': 151, 'hydro discharge': -135, 'battery discharge': None};{'FR': 2000, 'MA': 37.08999999999997, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1977, 'ES-IB-MA': 100.6};75;40;20542;20718;2037;2078
29/03/2020 06:00;ES;154;{'nuclear': 6365, 'geothermal': 0, 'biomass': 580, 'coal': 386, 'wind': 4388, 'solar': 451, 'hydro': 2111, 'gas': 4144, 'oil': 145, 'unknown': 126, 'hydro discharge': 1, 'battery discharge': None};{'nuclear': 6518, 'geothermal': None, 'biomass': 665, 'coal': 466, 'wind': 4860, 'solar': 509, 'hydro': 2365, 'gas': 4918, 'oil': 169, 'unknown': 147, 'hydro discharge': -1946, 'battery discharge': None};{'FR': 2078, 'MA': 103.39000000000004, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 2055, 'ES-IB-MA': 100.4};74;40;18697;20617;2181;2155
29/03/2020 12:00;ES;113;{'nuclear': 6389, 'geothermal': 0, 'biomass': 596, 'coal': 391, 'wind': 5226, 'solar': 6802, 'hydro': 2160, 'gas': 3536, 'oil': 143, 'unknown': 122, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6623, 'geothermal': None, 'biomass': 675, 'coal': 462, 'wind': 5752, 'solar': 7904, 'hydro': 2360, 'gas': 4104, 'oil': 164, 'unknown': 141, 'hydro discharge': -1866, 'battery discharge': None};{'FR': 1939, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 36.55, 'PT': 2705, 'ES-IB-MA': 151.1};83;58;25365;28185;1939;2893
29/03/2020 18:00;ES;118;{'nuclear': 6189, 'geothermal': None, 'biomass': 567, 'coal': 419, 'wind': 9582, 'solar': 364, 'hydro': 3008, 'gas': 4002, 'oil': 145, 'unknown': 123, 'hydro discharge': 9, 'battery discharge': None};{'nuclear': 6738, 'geothermal': None, 'biomass': 642, 'coal': 479, 'wind': 10856, 'solar': 417, 'hydro': 3374, 'gas': 4558, 'oil': 164, 'unknown': 141, 'hydro discharge': -1306, 'battery discharge': None};{'FR': 565, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 30.530000000000033, 'PT': 1997, 'ES-IB-MA': 191.5};81;55;24409;27369;565;2219
30/03/2020 00:00;ES;136;{'nuclear': 4865, 'geothermal': None, 'biomass': 506, 'coal': 483, 'wind': 7807, 'solar': 77, 'hydro': 1645, 'gas': 3632, 'oil': 108, 'unknown': 96, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6543, 'geothermal': None, 'biomass': 681, 'coal': 650, 'wind': 10500, 'solar': 104, 'hydro': 2212, 'gas': 4885, 'oil': 145, 'unknown': 129, 'hydro discharge': -2284, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 1585, 'MA': 16.609999999999985, 'PT': 2654, 'ES-IB-MA': 90.6};78;52;19219;25849;0;4346
30/03/2020 06:00;ES;137;{'nuclear': 5677, 'geothermal': None, 'biomass': 587, 'coal': 558, 'wind': 8698, 'solar': 173, 'hydro': 1946, 'gas': 4122, 'oil': 170, 'unknown': 111, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6577, 'geothermal': None, 'biomass': 680, 'coal': 647, 'wind': 10077, 'solar': 201, 'hydro': 2254, 'gas': 4776, 'oil': 197, 'unknown': 129, 'hydro discharge': -1598, 'battery discharge': None};{'FR': 0, 'MA': 79.61000000000004, 'PT': 0, 'ES-IB-MA': 0};{'FR': 1432, 'MA': 0, 'PT': 418, 'ES-IB-MA': 126.2};77;52;22043;25538;80;1976
30/03/2020 12:00;ES;114;{'nuclear': 6889, 'geothermal': None, 'biomass': 662, 'coal': 403, 'wind': 8785, 'solar': 3297, 'hydro': 3376, 'gas': 4269, 'oil': 186, 'unknown': 134, 'hydro discharge': 17, 'battery discharge': None};{'nuclear': 6712, 'geothermal': None, 'biomass': 692, 'coal': 429, 'wind': 9197, 'solar': 3446, 'hydro': 3469, 'gas': 4507, 'oil': 196, 'unknown': 143, 'hydro discharge': -890, 'battery discharge': None};{'FR': 1049, 'MA': 2.85, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 734, 'ES-IB-MA': 202};82;58;28017;28791;1052;936
30/03/2020 18:00;ES;123;{'nuclear': 6346, 'geothermal': None, 'biomass': 700, 'coal': 398, 'wind': 8644, 'solar': 69, 'hydro': 5841, 'gas': 4618, 'oil': 198, 'unknown': 141, 'hydro discharge': 230, 'battery discharge': None};{'nuclear': 6836, 'geothermal': None, 'biomass': 691, 'coal': 429, 'wind': 8669, 'solar': 73, 'hydro': 6105, 'gas': 4874, 'oil': 213, 'unknown': 147, 'hydro discharge': -327, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 1245, 'ES-IB-MA': 0};{'FR': 1549, 'MA': 20.24000000000001, 'PT': 0, 'ES-IB-MA': 202};80;57;27184;28037;1245;1771
31/03/2020 00:00;ES;151;{'nuclear': 5612, 'geothermal': None, 'biomass': 539, 'coal': 493, 'wind': 6703, 'solar': 35, 'hydro': 1659, 'gas': 4272, 'oil': 116, 'unknown': 114, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6960, 'geothermal': None, 'biomass': 669, 'coal': 611, 'wind': 8314, 'solar': 44, 'hydro': 2057, 'gas': 5298, 'oil': 144, 'unknown': 141, 'hydro discharge': -2192, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 1534, 'MA': 189.85999999999981, 'PT': 689, 'ES-IB-MA': 90.5};74;46;19543;24238;0;2503
31/03/2020 06:00;ES;141;{'nuclear': 6205, 'geothermal': None, 'biomass': 581, 'coal': 542, 'wind': 7759, 'solar': 88, 'hydro': 2539, 'gas': 4380, 'oil': 171, 'unknown': 124, 'hydro discharge': 2, 'battery discharge': None};{'nuclear': 6998, 'geothermal': None, 'biomass': 652, 'coal': 611, 'wind': 8727, 'solar': 99, 'hydro': 2861, 'gas': 4935, 'oil': 193, 'unknown': 140, 'hydro discharge': -1194, 'battery discharge': None};{'FR': 0, 'MA': 47.56000000000006, 'PT': 35, 'ES-IB-MA': 0};{'FR': 1589, 'MA': 0, 'PT': 0, 'ES-IB-MA': 126.4};77;49;22389;25216;83;1715
31/03/2020 12:00;ES;120;{'nuclear': 7537, 'geothermal': None, 'biomass': 621, 'coal': 399, 'wind': 8813, 'solar': 2860, 'hydro': 2988, 'gas': 4727, 'oil': 207, 'unknown': 134, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6993, 'geothermal': None, 'biomass': 643, 'coal': 427, 'wind': 9228, 'solar': 2888, 'hydro': 3009, 'gas': 4965, 'oil': 217, 'unknown': 143, 'hydro discharge': -496, 'battery discharge': None};{'FR': 1776, 'MA': 31.719999999999967, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 1361, 'ES-IB-MA': 176.9};81;54;28287;28513;1808;1538
31/03/2020 18:00;ES;119;{'nuclear': 6944, 'geothermal': None, 'biomass': 572, 'coal': 392, 'wind': 7739, 'solar': 83, 'hydro': 6303, 'gas': 4482, 'oil': 201, 'unknown': 141, 'hydro discharge': 31, 'battery discharge': None};{'nuclear': 6987, 'geothermal': None, 'biomass': 613, 'coal': 428, 'wind': 8345, 'solar': 91, 'hydro': 6734, 'gas': 4823, 'oil': 217, 'unknown': 154, 'hydro discharge': -40, 'battery discharge': None};{'FR': 965, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 49.51000000000005, 'PT': 2176, 'ES-IB-MA': 201.8};81;55;26890;28392;965;2427
01/04/2020 00:00;ES;161;{'nuclear': 6143, 'geothermal': None, 'biomass': 528, 'coal': 523, 'wind': 5431, 'solar': 7, 'hydro': 1960, 'gas': 4463, 'oil': 160, 'unknown': 119, 'hydro discharge': 1, 'battery discharge': None};{'nuclear': 6992, 'geothermal': None, 'biomass': 612, 'coal': 610, 'wind': 6311, 'solar': 8, 'hydro': 2256, 'gas': 5194, 'oil': 186, 'unknown': 139, 'hydro discharge': -1046, 'battery discharge': None};{'FR': 240, 'MA': 43.26000000000005, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 2110, 'ES-IB-MA': 100.5};73;41;19335;22308;283;2211
01/04/2020 06:00;ES;172;{'nuclear': 7475, 'geothermal': None, 'biomass': 640, 'coal': 590, 'wind': 2684, 'solar': 242, 'hydro': 4696, 'gas': 5497, 'oil': 246, 'unknown': 131, 'hydro discharge': 38, 'battery discharge': None};{'nuclear': 6986, 'geothermal': None, 'biomass': 648, 'coal': 609, 'wind': 2712, 'solar': 232, 'hydro': 4666, 'gas': 5629, 'oil': 252, 'unknown': 135, 'hydro discharge': -53, 'battery discharge': None};{'FR': 1110, 'MA': 29.219999999999974, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 616, 'ES-IB-MA': 100.4};71;37;22239;21869;1139;716
01/04/2020 12:00;ES;142;{'nuclear': 8325, 'geothermal': 0, 'biomass': 674, 'coal': 603, 'wind': 2390, 'solar': 4878, 'hydro': 5162, 'gas': 5093, 'oil': 274, 'unknown': 141, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6978, 'geothermal': None, 'biomass': 654, 'coal': 609, 'wind': 2340, 'solar': 4737, 'hydro': 4985, 'gas': 5077, 'oil': 272, 'unknown': 141, 'hydro discharge': None, 'battery discharge': None};{'FR': 2050, 'MA': 53.17999999999996, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 256, 'ES-IB-MA': 100.5};78;48;27540;25793;2103;357
01/04/2020 18:00;ES;152;{'nuclear': 8354, 'geothermal': None, 'biomass': 661, 'coal': 708, 'wind': 3236, 'solar': 308, 'hydro': 7262, 'gas': 5510, 'oil': 264, 'unknown': 153, 'hydro discharge': 94, 'battery discharge': None};{'nuclear': 6973, 'geothermal': None, 'biomass': 635, 'coal': 712, 'wind': 3151, 'solar': 305, 'hydro': 6918, 'gas': 5408, 'oil': 261, 'unknown': 154, 'hydro discharge': None, 'battery discharge': None};{'FR': 2118, 'MA': 0, 'PT': 73, 'ES-IB-MA': 0};{'FR': 0, 'MA': 56.42999999999995, 'PT': 0, 'ES-IB-MA': 100.5};75;44;26551;24517;2191;157
02/04/2020 00:00;ES;173;{'nuclear': 7452, 'geothermal': None, 'biomass': 405, 'coal': 534, 'wind': 2847, 'solar': 5, 'hydro': 2725, 'gas': 4833, 'oil': 207, 'unknown': 132, 'hydro discharge': 13, 'battery discharge': None};{'nuclear': 6971, 'geothermal': None, 'biomass': 434, 'coal': 609, 'wind': 3141, 'solar': 6, 'hydro': 2848, 'gas': 5408, 'oil': 231, 'unknown': 150, 'hydro discharge': -320, 'battery discharge': None};{'FR': 2040, 'MA': 52.77000000000003, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 0, 'PT': 2338, 'ES-IB-MA': 80.7};70;31;19152;19798;2093;2419
02/04/2020 06:00;ES;177;{'nuclear': 6765, 'geothermal': None, 'biomass': 655, 'coal': 592, 'wind': 3619, 'solar': 265, 'hydro': 4326, 'gas': 5743, 'oil': 251, 'unknown': 140, 'hydro discharge': 13, 'battery discharge': None};{'nuclear': 6968, 'geothermal': None, 'biomass': 667, 'coal': 610, 'wind': 3707, 'solar': 273, 'hydro': 4437, 'gas': 5882, 'oil': 259, 'unknown': 144, 'hydro discharge': -149, 'battery discharge': None};{'FR': 0, 'MA': 149.44000000000014, 'PT': 94, 'ES-IB-MA': 0};{'FR': 591, 'MA': 0, 'PT': 0, 'ES-IB-MA': 80.7};70;40;22370;22947;243;672
02/04/2020 12:00;ES;128;{'nuclear': 8037, 'geothermal': 0, 'biomass': 418, 'coal': 574, 'wind': 5289, 'solar': 5002, 'hydro': 2846, 'gas': 4441, 'oil': 254, 'unknown': 143, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6963, 'geothermal': None, 'biomass': 414, 'coal': 609, 'wind': 5587, 'solar': 5120, 'hydro': 2788, 'gas': 4708, 'oil': 266, 'unknown': 150, 'hydro discharge': -821.0000000000001, 'battery discharge': None};{'FR': 2210, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 10.829999999999998, 'PT': 878, 'ES-IB-MA': 100.5};80;50;27005;26605;2210;989
02/04/2020 18:00;ES;136;{'nuclear': 6789, 'geothermal': None, 'biomass': 405, 'coal': 572, 'wind': 7048, 'solar': 635, 'hydro': 5047, 'gas': 4797, 'oil': 247, 'unknown': 147, 'hydro discharge': 6, 'battery discharge': None};{'nuclear': 6961, 'geothermal': None, 'biomass': 422, 'coal': 599, 'wind': 7375, 'solar': 665, 'hydro': 5252, 'gas': 5022, 'oil': 258, 'unknown': 154, 'hydro discharge': -282, 'battery discharge': None};{'FR': 213, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 30.43000000000003, 'PT': 815, 'ES-IB-MA': 100.3};78;51;25693;26708;213;946
03/04/2020 00:00;ES;160;{'nuclear': 5635, 'geothermal': None, 'biomass': 336, 'coal': 486, 'wind': 5909, 'solar': 87, 'hydro': 1703, 'gas': 4405, 'oil': 191, 'unknown': 122, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6960, 'geothermal': None, 'biomass': 415, 'coal': 600, 'wind': 7299, 'solar': 108, 'hydro': 2103, 'gas': 5441, 'oil': 236, 'unknown': 151, 'hydro discharge': -1431, 'battery discharge': None};{'FR': 0, 'MA': 0.3700000000000004, 'PT': 0, 'ES-IB-MA': 0};{'FR': 115, 'MA': 0, 'PT': 2803, 'ES-IB-MA': 90.5};72;43;18874;23313;0;3009
03/04/2020 06:00;ES;168;{'nuclear': 6374, 'geothermal': None, 'biomass': 373, 'coal': 550, 'wind': 4876, 'solar': 484, 'hydro': 3441, 'gas': 5454, 'oil': 241, 'unknown': 133, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 6949, 'geothermal': None, 'biomass': 407, 'coal': 600, 'wind': 5316, 'solar': 528, 'hydro': 3751, 'gas': 5946, 'oil': 263, 'unknown': 145, 'hydro discharge': None, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 738, 'MA': 6.6, 'PT': 1132, 'ES-IB-MA': 100.3};71;42;21928;23905;0;1977
03/04/2020 12:00;ES;138;{'nuclear': 7761, 'geothermal': None, 'biomass': 617, 'coal': 541, 'wind': 1537, 'solar': 7149, 'hydro': 3699, 'gas': 4630, 'oil': 240, 'unknown': 135, 'hydro discharge': 10, 'battery discharge': None};{'nuclear': 6945, 'geothermal': None, 'biomass': 655, 'coal': 600, 'wind': 1646, 'solar': 7689, 'hydro': 3809, 'gas': 5114, 'oil': 261, 'unknown': 150, 'hydro discharge': -2, 'battery discharge': None};{'FR': 2348, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 10.740000000000013, 'PT': 2707, 'ES-IB-MA': 177.1};79;49;26320;26869;2348;2895
03/04/2020 18:00;ES;159;{'nuclear': 7048, 'geothermal': None, 'biomass': 652, 'coal': 639, 'wind': 2139, 'solar': 1057, 'hydro': 7354, 'gas': 5448, 'oil': 263, 'unknown': 143, 'hydro discharge': 26, 'battery discharge': None};{'nuclear': 6938, 'geothermal': None, 'biomass': 667, 'coal': 660, 'wind': 2200, 'solar': 1091, 'hydro': 7501, 'gas': 5607, 'oil': 271, 'unknown': 148, 'hydro discharge': -1, 'battery discharge': None};{'FR': 500, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 10.129999999999995, 'PT': 625, 'ES-IB-MA': 177};74;45;24770;25083;500;812
04/04/2020 00:00;ES;186;{'nuclear': 5254, 'geothermal': None, 'biomass': 620, 'coal': 576, 'wind': 3256, 'solar': 260, 'hydro': 3396, 'gas': 4955, 'oil': 213, 'unknown': 137, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 5524, 'geothermal': None, 'biomass': 652, 'coal': 606, 'wind': 3423, 'solar': 273, 'hydro': 3571, 'gas': 5210, 'oil': 224, 'unknown': 144, 'hydro discharge': -67, 'battery discharge': None};{'FR': 0, 'MA': 47.62999999999998, 'PT': 0, 'ES-IB-MA': 0};{'FR': 90, 'MA': 0, 'PT': 760, 'ES-IB-MA': 90.6};68;40;18667;19627;48;941
04/04/2020 06:00;ES;168;{'nuclear': 4398, 'geothermal': None, 'biomass': 566, 'coal': 519, 'wind': 5646, 'solar': 607, 'hydro': 2218, 'gas': 4462, 'oil': 192, 'unknown': 125, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 5128, 'geothermal': None, 'biomass': 634, 'coal': 605, 'wind': 6373, 'solar': 707, 'hydro': 2551, 'gas': 5175, 'oil': 224, 'unknown': 144, 'hydro discharge': -1277, 'battery discharge': None};{'FR': 0, 'MA': 19.7, 'PT': 303, 'ES-IB-MA': 0};{'FR': 1753, 'MA': 0, 'PT': 0, 'ES-IB-MA': 100.4};72;48;18733;21541;323;1853
04/04/2020 12:00;ES;128;{'nuclear': 5549, 'geothermal': 0, 'biomass': 521, 'coal': 491, 'wind': 7289, 'solar': 4942, 'hydro': 1614, 'gas': 4207, 'oil': 160, 'unknown': 119, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 5133, 'geothermal': None, 'biomass': 608, 'coal': 607, 'wind': 8903, 'solar': 5751, 'hydro': 1776, 'gas': 5173, 'oil': 191, 'unknown': 147, 'hydro discharge': -4050, 'battery discharge': None};{'FR': 2504, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 0, 'MA': 370.7600000000001, 'PT': 1329, 'ES-IB-MA': 151};80;58;24892;28289;2504;1851
04/04/2020 18:00;ES;130;{'nuclear': 4414, 'geothermal': None, 'biomass': 538, 'coal': 520, 'wind': 10038, 'solar': 202, 'hydro': 3209, 'gas': 4111, 'oil': 185, 'unknown': 127, 'hydro discharge': 77, 'battery discharge': None};{'nuclear': 5130, 'geothermal': None, 'biomass': 593, 'coal': 604, 'wind': 11362, 'solar': 233, 'hydro': 3687, 'gas': 4742, 'oil': 215, 'unknown': 146, 'hydro discharge': -1637, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 508, 'ES-IB-MA': 0};{'FR': 1726, 'MA': 259.15, 'PT': 0, 'ES-IB-MA': 176.9};79;60;23421;26712;508;2162
05/04/2020 00:00;ES;148;{'nuclear': 3916, 'geothermal': None, 'biomass': 427, 'coal': 477, 'wind': 7472, 'solar': 12, 'hydro': 1544, 'gas': 3739, 'oil': 98, 'unknown': 105, 'hydro discharge': None, 'battery discharge': None};{'nuclear': 5104, 'geothermal': None, 'biomass': 556, 'coal': 622, 'wind': 9739, 'solar': 16, 'hydro': 2013, 'gas': 4873, 'oil': 128, 'unknown': 137, 'hydro discharge': -2324, 'battery discharge': None};{'FR': 0, 'MA': 0, 'PT': 0, 'ES-IB-MA': 0};{'FR': 1791, 'MA': 149.34000000000017, 'PT': 1042, 'ES-IB-MA': 90.4};75;53;17791;23188;0;3073
