Date;Zone;Carbon Intensity;consumption;production;import;export;fossilFreePercentage;renewablePercentage;powerConsumptionTotal;powerProductionTotal;powerImportTotal;powerExportTotal
2020-01-13 18:00:00;IT-SO;470;{'nuclear': None, 'geothermal': None, 'biomass': 173, 'coal': 339, 'wind': 116, 'solar': None, 'hydro': 295, 'gas': 2944, 'oil': None, 'unknown': 213, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 296, 'coal': 580, 'wind': 198, 'solar': None, 'hydro': 505, 'gas': 5041, 'oil': None, 'unknown': 365, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 450, 'IT-CSO': 1744, 'IT-SIC': 712};14;14;4079;6985;0;2906
2020-01-13 21:00:00;IT-SO;479;{'nuclear': None, 'geothermal': None, 'biomass': 159, 'coal': 228, 'wind': 107, 'solar': None, 'hydro': 112, 'gas': 2454, 'oil': None, 'unknown': 161, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 294, 'coal': 421, 'wind': 198, 'solar': None, 'hydro': 207, 'gas': 4537, 'oil': None, 'unknown': 298, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 1606, 'IT-SIC': 625};12;12;3221;5955;0;2734
2020-01-14 00:00:00;IT-SO;446;{'nuclear': None, 'geothermal': None, 'biomass': 161, 'coal': 147, 'wind': 109, 'solar': None, 'hydro': 170, 'gas': 1589, 'oil': None, 'unknown': 115, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 288, 'coal': 263, 'wind': 196, 'solar': None, 'hydro': 304, 'gas': 2845, 'oil': None, 'unknown': 206, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 502, 'IT-CSO': 905, 'IT-SIC': 404};19;19;2291;4102;0;1811
2020-01-14 03:00:00;IT-SO;459;{'nuclear': None, 'geothermal': None, 'biomass': 150, 'coal': 207, 'wind': 136, 'solar': None, 'hydro': 113, 'gas': 1533, 'oil': None, 'unknown': 97, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 291, 'coal': 400, 'wind': 263, 'solar': None, 'hydro': 219, 'gas': 2968, 'oil': None, 'unknown': 187, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 489, 'IT-CSO': 1168, 'IT-SIC': 436};18;18;2235;4328;0;2093
2020-01-14 06:00:00;IT-SO;456;{'nuclear': None, 'geothermal': None, 'biomass': 164, 'coal': 251, 'wind': 120, 'solar': 8, 'hydro': 247, 'gas': 2186, 'oil': None, 'unknown': 136, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 287, 'coal': 439, 'wind': 209, 'solar': 14, 'hydro': 432, 'gas': 3818, 'oil': None, 'unknown': 238, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 490, 'IT-CSO': 1139, 'IT-SIC': 695};17;17;3113;5437;0;2324
2020-01-14 09:00:00;IT-SO;385;{'nuclear': None, 'geothermal': None, 'biomass': 123, 'coal': 165, 'wind': 32, 'solar': 615, 'hydro': 194, 'gas': 2005, 'oil': None, 'unknown': 90, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 289, 'coal': 387, 'wind': 76, 'solar': 1446, 'hydro': 457, 'gas': 4715, 'oil': None, 'unknown': 211, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 490, 'IT-CSO': 3312, 'IT-SIC': 555};30;30;3224;7581;0;4357
2020-01-14 12:00:00;IT-SO;402;{'nuclear': None, 'geothermal': None, 'biomass': 114, 'coal': 115, 'wind': 81, 'solar': 528, 'hydro': 26, 'gas': 1998, 'oil': None, 'unknown': 88, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 261, 'coal': 264, 'wind': 187, 'solar': 1212, 'hydro': 59, 'gas': 4586, 'oil': None, 'unknown': 201, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 490, 'IT-CSO': 2872, 'IT-SIC': 458};25;25;2950;6770;0;3820
2020-01-14 15:00:00;IT-SO;471;{'nuclear': None, 'geothermal': None, 'biomass': 136, 'coal': 253, 'wind': 47, 'solar': 22, 'hydro': 236, 'gas': 2684, 'oil': None, 'unknown': 133, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 267, 'coal': 496, 'wind': 92, 'solar': 44, 'hydro': 461, 'gas': 5253, 'oil': None, 'unknown': 261, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 490, 'IT-CSO': 2297, 'IT-SIC': 575};13;13;3512;6874;0;3362
2020-01-14 18:00:00;IT-SO;473;{'nuclear': None, 'geothermal': None, 'biomass': 159, 'coal': 227, 'wind': 24, 'solar': None, 'hydro': 265, 'gas': 3096, 'oil': None, 'unknown': 162, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 271, 'coal': 388, 'wind': 41, 'solar': None, 'hydro': 452, 'gas': 5282, 'oil': None, 'unknown': 277, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 393, 'IT-CSO': 1785, 'IT-SIC': 600};11;11;3933;6711;0;2778
2020-01-14 21:00:00;IT-SO;493;{'nuclear': None, 'geothermal': None, 'biomass': 154, 'coal': 166, 'wind': 34, 'solar': None, 'hydro': 31, 'gas': 2617, 'oil': None, 'unknown': 119, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 270, 'coal': 291, 'wind': 59, 'solar': None, 'hydro': 55, 'gas': 4600, 'oil': None, 'unknown': 209, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 1284, 'IT-SIC': 577};7;7;3120;5484;0;2364
2020-01-15 00:00:00;IT-SO;454;{'nuclear': None, 'geothermal': None, 'biomass': 148, 'coal': 147, 'wind': 80, 'solar': None, 'hydro': 150, 'gas': 1674, 'oil': None, 'unknown': 77, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 265, 'coal': 262, 'wind': 142, 'solar': None, 'hydro': 268, 'gas': 2989, 'oil': None, 'unknown': 137, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 327, 'IT-CSO': 914, 'IT-SIC': 546};17;17;2276;4063;0;1787
2020-01-15 03:00:00;IT-SO;462;{'nuclear': None, 'geothermal': None, 'biomass': 150, 'coal': 145, 'wind': 105, 'solar': None, 'hydro': 77, 'gas': 1626, 'oil': None, 'unknown': 77, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 270, 'coal': 261, 'wind': 190, 'solar': None, 'hydro': 139, 'gas': 2934, 'oil': None, 'unknown': 139, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 100, 'IT-CSO': 852, 'IT-SIC': 801};15;15;2180;3933;0;1753
2020-01-15 06:00:00;IT-SO;466;{'nuclear': None, 'geothermal': None, 'biomass': 145, 'coal': 239, 'wind': 113, 'solar': 21, 'hydro': 177, 'gas': 2376, 'oil': None, 'unknown': 125, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 264, 'coal': 434, 'wind': 205, 'solar': 38, 'hydro': 321, 'gas': 4320, 'oil': None, 'unknown': 228, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 1272, 'IT-SIC': 840};14;14;3195;5810;0;2615
2020-01-15 09:00:00;IT-SO;387;{'nuclear': None, 'geothermal': None, 'biomass': 120, 'coal': 244, 'wind': 66, 'solar': 698, 'hydro': 142, 'gas': 1967, 'oil': None, 'unknown': 80, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 266, 'coal': 541, 'wind': 147, 'solar': 1545, 'hydro': 315, 'gas': 4356, 'oil': None, 'unknown': 177, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 3184, 'IT-SIC': 342};31;31;3318;7347;0;4029
2020-01-15 12:00:00;IT-SO;380;{'nuclear': None, 'geothermal': None, 'biomass': 123, 'coal': 122, 'wind': 98, 'solar': 654, 'hydro': 41, 'gas': 1929, 'oil': None, 'unknown': 73, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 272, 'coal': 271, 'wind': 218, 'solar': 1452, 'hydro': 91, 'gas': 4281, 'oil': None, 'unknown': 162, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 2604, 'IT-SIC': 600};30;30;3040;6747;0;3707
2020-01-15 15:00:00;IT-SO;453;{'nuclear': None, 'geothermal': None, 'biomass': 151, 'coal': 262, 'wind': 118, 'solar': 32, 'hydro': 277, 'gas': 2578, 'oil': None, 'unknown': 109, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 282, 'coal': 488, 'wind': 220, 'solar': 60, 'hydro': 517, 'gas': 4809, 'oil': None, 'unknown': 204, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 271, 'IT-CSO': 2001, 'IT-SIC': 780};16;16;3528;6580;0;3052
2020-01-15 18:00:00;IT-SO;458;{'nuclear': None, 'geothermal': None, 'biomass': 182, 'coal': 282, 'wind': 159, 'solar': None, 'hydro': 275, 'gas': 2950, 'oil': None, 'unknown': 148, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 294, 'coal': 455, 'wind': 257, 'solar': None, 'hydro': 444, 'gas': 4758, 'oil': None, 'unknown': 239, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 2, 'IT-CSO': 1872, 'IT-SIC': 576};15;15;3997;6447;0;2450
2020-01-15 21:00:00;IT-SO;484;{'nuclear': None, 'geothermal': None, 'biomass': 162, 'coal': 287, 'wind': 164, 'solar': None, 'hydro': 37, 'gas': 2420, 'oil': None, 'unknown': 113, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 293, 'coal': 517, 'wind': 296, 'solar': None, 'hydro': 67, 'gas': 4364, 'oil': None, 'unknown': 204, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 260, 'IT-CSO': 1795, 'IT-SIC': 502};11;11;3184;5741;0;2557
2020-01-16 00:00:00;IT-SO;433;{'nuclear': None, 'geothermal': None, 'biomass': 161, 'coal': 144, 'wind': 285, 'solar': None, 'hydro': 25, 'gas': 1545, 'oil': None, 'unknown': 75, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 291, 'coal': 260, 'wind': 516, 'solar': None, 'hydro': 45, 'gas': 2794, 'oil': None, 'unknown': 135, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 1, 'IT-CSO': 1173, 'IT-SIC': 633};21;21;2234;4041;0;1807
2020-01-16 03:00:00;IT-SO;387;{'nuclear': None, 'geothermal': None, 'biomass': 153, 'coal': 136, 'wind': 473, 'solar': None, 'hydro': 37, 'gas': 1288, 'oil': None, 'unknown': 73, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 293, 'coal': 260, 'wind': 905, 'solar': None, 'hydro': 71, 'gas': 2466, 'oil': None, 'unknown': 139, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 237, 'IT-CSO': 1088, 'IT-SIC': 650};31;31;2159;4134;0;1975
2020-01-16 06:00:00;IT-SO;394;{'nuclear': None, 'geothermal': None, 'biomass': 152, 'coal': 144, 'wind': 595, 'solar': 24, 'hydro': 93, 'gas': 2070, 'oil': None, 'unknown': 119, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 291, 'coal': 275, 'wind': 1140, 'solar': 46, 'hydro': 178, 'gas': 3963, 'oil': None, 'unknown': 227, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 501, 'IT-CSO': 1787, 'IT-SIC': 636};27;27;3196;6120;0;2924
2020-01-16 09:00:00;IT-SO;327;{'nuclear': None, 'geothermal': None, 'biomass': 122, 'coal': 134, 'wind': 550, 'solar': 673, 'hydro': 40, 'gas': 1760, 'oil': None, 'unknown': 97, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 290, 'coal': 320, 'wind': 1310, 'solar': 1603, 'hydro': 96, 'gas': 4192, 'oil': None, 'unknown': 231, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 501, 'IT-CSO': 3729, 'IT-SIC': 435};41;41;3377;8042;0;4665
2020-01-16 12:00:00;IT-SO;315;{'nuclear': None, 'geothermal': None, 'biomass': 115, 'coal': 105, 'wind': 656, 'solar': 523, 'hydro': 37, 'gas': 1576, 'oil': None, 'unknown': 87, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 286, 'coal': 261, 'wind': 1630, 'solar': 1300, 'hydro': 91, 'gas': 3914, 'oil': None, 'unknown': 215, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 501, 'IT-CSO': 3889, 'IT-SIC': 208};43;43;3099;7697;0;4598
2020-01-16 15:00:00;IT-SO;381;{'nuclear': None, 'geothermal': None, 'biomass': 144, 'coal': 169, 'wind': 750, 'solar': 28, 'hydro': 108, 'gas': 2152, 'oil': None, 'unknown': 116, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 290, 'coal': 340, 'wind': 1510, 'solar': 56, 'hydro': 218, 'gas': 4334, 'oil': None, 'unknown': 233, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 501, 'IT-CSO': 2471, 'IT-SIC': 543};30;30;3466;6981;0;3515
2020-01-16 18:00:00;IT-SO;368;{'nuclear': None, 'geothermal': None, 'biomass': 154, 'coal': 222, 'wind': 920, 'solar': None, 'hydro': 210, 'gas': 2285, 'oil': None, 'unknown': 130, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 293, 'coal': 422, 'wind': 1752, 'solar': None, 'hydro': 400, 'gas': 4349, 'oil': None, 'unknown': 248, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 490, 'IT-CSO': 2268, 'IT-SIC': 785};33;33;3921;7464;0;3543
2020-01-16 21:00:00;IT-SO;367;{'nuclear': None, 'geothermal': None, 'biomass': 140, 'coal': 172, 'wind': 877, 'solar': None, 'hydro': 31, 'gas': 1876, 'oil': None, 'unknown': 103, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 296, 'coal': 365, 'wind': 1860, 'solar': None, 'hydro': 66, 'gas': 3979, 'oil': None, 'unknown': 219, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 502, 'IT-CSO': 2466, 'IT-SIC': 618};33;33;3199;6785;0;3586
2020-01-17 00:00:00;IT-SO;332;{'nuclear': None, 'geothermal': 0, 'biomass': 141, 'coal': 136, 'wind': 794, 'solar': None, 'hydro': 23, 'gas': 1127, 'oil': 0, 'unknown': 87, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 288, 'coal': 262, 'wind': 1603, 'solar': None, 'hydro': 46, 'gas': 2281, 'oil': None, 'unknown': 178, 'hydro discharge': None, 'battery discharge': None};{'GR': 45, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 0, 'IT-CSO': 1942, 'IT-SIC': 452};42;42;2309;4658;45;2394
2020-01-17 03:00:00;IT-SO;354;{'nuclear': 1, 'geothermal': 0, 'biomass': 157, 'coal': 162, 'wind': 676, 'solar': 0, 'hydro': 24, 'gas': 1107, 'oil': 0, 'unknown': 94, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 297, 'coal': 260, 'wind': 1234, 'solar': None, 'hydro': 45, 'gas': 2050, 'oil': None, 'unknown': 177, 'hydro discharge': None, 'battery discharge': None};{'GR': 137, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 0, 'IT-CSO': 1658, 'IT-SIC': 321};39;39;2221;4063;137;1979
2020-01-17 06:00:00;IT-SO;397;{'nuclear': None, 'geothermal': None, 'biomass': 150, 'coal': 170, 'wind': 485, 'solar': 18, 'hydro': 192, 'gas': 2005, 'oil': None, 'unknown': 103, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 293, 'coal': 331, 'wind': 946, 'solar': 35, 'hydro': 375, 'gas': 3915, 'oil': None, 'unknown': 202, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 501, 'IT-CSO': 1856, 'IT-SIC': 617};27;27;3123;6097;0;2974
2020-01-17 09:00:00;IT-SO;359;{'nuclear': None, 'geothermal': None, 'biomass': 128, 'coal': 202, 'wind': 277, 'solar': 629, 'hydro': 142, 'gas': 1812, 'oil': None, 'unknown': 77, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 307, 'coal': 486, 'wind': 665, 'solar': 1511, 'hydro': 341, 'gas': 4356, 'oil': None, 'unknown': 184, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 3514, 'IT-SIC': 567};36;36;3266;7850;0;4584
2020-01-17 12:00:00;IT-SO;331;{'nuclear': None, 'geothermal': None, 'biomass': 141, 'coal': 122, 'wind': 304, 'solar': 692, 'hydro': 133, 'gas': 1636, 'oil': None, 'unknown': 84, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 309, 'coal': 266, 'wind': 665, 'solar': 1513, 'hydro': 290, 'gas': 3578, 'oil': None, 'unknown': 184, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 2754, 'IT-SIC': 436};41;41;3112;6805;0;3693
2020-01-17 15:00:00;IT-SO;435;{'nuclear': None, 'geothermal': None, 'biomass': 164, 'coal': 203, 'wind': 273, 'solar': 32, 'hydro': 211, 'gas': 2459, 'oil': None, 'unknown': 132, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 310, 'coal': 383, 'wind': 514, 'solar': 61, 'hydro': 398, 'gas': 4635, 'oil': None, 'unknown': 248, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 2262, 'IT-SIC': 309};20;20;3475;6549;0;3074
2020-01-17 18:00:00;IT-SO;433;{'nuclear': None, 'geothermal': None, 'biomass': 169, 'coal': 157, 'wind': 263, 'solar': None, 'hydro': 291, 'gas': 2876, 'oil': None, 'unknown': 149, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 301, 'coal': 280, 'wind': 469, 'solar': None, 'hydro': 518, 'gas': 5126, 'oil': None, 'unknown': 265, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 477, 'IT-CSO': 1799, 'IT-SIC': 779};19;19;3904;6959;0;3055
2020-01-17 21:00:00;IT-SO;408;{'nuclear': None, 'geothermal': None, 'biomass': 147, 'coal': 134, 'wind': 564, 'solar': None, 'hydro': 50, 'gas': 2161, 'oil': None, 'unknown': 127, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 298, 'coal': 272, 'wind': 1141, 'solar': None, 'hydro': 102, 'gas': 4371, 'oil': None, 'unknown': 256, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 500, 'IT-CSO': 2294, 'IT-SIC': 462};24;24;3184;6440;0;3256
2020-01-18 00:00:00;IT-SO;379;{'nuclear': None, 'geothermal': None, 'biomass': 144, 'coal': 159, 'wind': 594, 'solar': None, 'hydro': 25, 'gas': 1312, 'oil': None, 'unknown': 104, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 295, 'coal': 326, 'wind': 1218, 'solar': None, 'hydro': 51, 'gas': 2692, 'oil': None, 'unknown': 214, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 323, 'IT-CSO': 1817, 'IT-SIC': 319};33;33;2337;4796;0;2459
2020-01-18 03:00:00;IT-SO;415;{'nuclear': None, 'geothermal': None, 'biomass': 143, 'coal': 284, 'wind': 492, 'solar': None, 'hydro': 21, 'gas': 1200, 'oil': None, 'unknown': 99, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 302, 'coal': 598, 'wind': 1035, 'solar': None, 'hydro': 45, 'gas': 2525, 'oil': None, 'unknown': 208, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 302, 'IT-CSO': 1741, 'IT-SIC': 431};29;29;2239;4713;0;2474
2020-01-18 06:00:00;IT-SO;418;{'nuclear': None, 'geothermal': None, 'biomass': 145, 'coal': 291, 'wind': 498, 'solar': 25, 'hydro': 91, 'gas': 1687, 'oil': None, 'unknown': 127, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 300, 'coal': 600, 'wind': 1027, 'solar': 52, 'hydro': 187, 'gas': 3478, 'oil': None, 'unknown': 262, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 1715, 'IT-SIC': 824};27;27;2864;5906;0;3042
2020-01-18 09:00:00;IT-SO;334;{'nuclear': None, 'geothermal': None, 'biomass': 128, 'coal': 239, 'wind': 505, 'solar': 623, 'hydro': 125, 'gas': 1546, 'oil': None, 'unknown': 100, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 300, 'coal': 562, 'wind': 1187, 'solar': 1465, 'hydro': 293, 'gas': 3632, 'oil': None, 'unknown': 236, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 3491.9999999999995, 'IT-SIC': 414};42;42;3266;7675;0;4409
2020-01-18 12:00:00;IT-SO;273;{'nuclear': None, 'geothermal': None, 'biomass': 134, 'coal': 115, 'wind': 938, 'solar': 514, 'hydro': 26, 'gas': 1256, 'oil': None, 'unknown': 91, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 303, 'coal': 260, 'wind': 2124, 'solar': 1165, 'hydro': 58, 'gas': 2844, 'oil': None, 'unknown': 205, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 3165, 'IT-SIC': 218};52;52;3073;6959;0;3886
2020-01-18 15:00:00;IT-SO;345;{'nuclear': None, 'geothermal': None, 'biomass': 135, 'coal': 120, 'wind': 969, 'solar': 12, 'hydro': 30, 'gas': 1741, 'oil': None, 'unknown': 125, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 296, 'coal': 263, 'wind': 2124, 'solar': 26, 'hydro': 66, 'gas': 3817, 'oil': None, 'unknown': 274, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 2478, 'IT-SIC': 753};37;37;3132;6866;0;3734
2020-01-18 18:00:00;IT-SO;356;{'nuclear': None, 'geothermal': None, 'biomass': 146, 'coal': 140, 'wind': 860, 'solar': None, 'hydro': 231, 'gas': 2063, 'oil': None, 'unknown': 144, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 301, 'coal': 288, 'wind': 1769, 'solar': None, 'hydro': 475, 'gas': 4244, 'oil': None, 'unknown': 296, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 2649, 'IT-SIC': 637};35;35;3584;7373;0;3789
2020-01-18 21:00:00;IT-SO;402;{'nuclear': None, 'geothermal': None, 'biomass': 137, 'coal': 192, 'wind': 626, 'solar': None, 'hydro': 24, 'gas': 1821, 'oil': None, 'unknown': 128, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 298, 'coal': 419, 'wind': 1365, 'solar': None, 'hydro': 53, 'gas': 3971, 'oil': None, 'unknown': 278, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 503, 'IT-CSO': 2421, 'IT-SIC': 532};27;27;2928;6384;0;3456
2020-01-19 00:00:00;IT-SO;368;{'nuclear': None, 'geothermal': None, 'biomass': 139, 'coal': 249, 'wind': 606, 'solar': None, 'hydro': 84, 'gas': 1013, 'oil': None, 'unknown': 88, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 293, 'coal': 524, 'wind': 1273, 'solar': None, 'hydro': 177, 'gas': 2129, 'oil': None, 'unknown': 184, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 203, 'IT-CSO': 1957, 'IT-SIC': 241};38;38;2179;4580;0;2401
2020-01-19 03:00:00;IT-SO;386;{'nuclear': None, 'geothermal': None, 'biomass': 160, 'coal': 284, 'wind': 533, 'solar': None, 'hydro': 43, 'gas': 855, 'oil': None, 'unknown': 91, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 296, 'coal': 527, 'wind': 988, 'solar': None, 'hydro': 79, 'gas': 1586, 'oil': None, 'unknown': 169, 'hydro discharge': None, 'battery discharge': None};{'GR': 0, 'IT-CSO': 0, 'IT-SIC': 0};{'GR': 120, 'IT-CSO': 1464, 'IT-SIC': 95};37;37;1966;3645;0;1679
